timestamp,temp_c,humidity_pct,co2_ppm,ph,ec_ms_cm,biomass_g,water_consumption_l,power_consumption_w
2026-02-08T08:00:00,24.89,79.0,1160,5.77,1.76,2.9392,0.1092,58.66
2026-02-08T09:00:00,25.79,78.9,1145,6.05,1.82,2.9065,0.1131,57.07
2026-02-08T10:00:00,25.15,77.6,1093,6.07,1.79,3.1318,0.1084,55.0
2026-02-08T11:00:00,25.29,78.2,1022,5.93,1.81,2.9601,0.1098,52.59
2026-02-08T12:00:00,23.78,75.7,998,5.73,1.83,3.0408,0.1001,50.0
2026-02-08T13:00:00,24.18,74.4,952,5.96,1.87,3.2846,0.1,47.41
2026-02-08T14:00:00,23.15,72.5,895,5.99,1.77,2.9748,0.0933,45.0
2026-02-08T15:00:00,22.52,71.7,868,6.02,1.85,3.2256,0.0898,42.93
2026-02-08T16:00:00,22.51,70.3,809,5.92,1.72,3.3637,0.0879,41.34
2026-02-08T17:00:00,22.24,71.9,827,5.92,1.79,3.0832,0.0888,40.34
2026-02-08T18:00:00,21.83,69.9,808,6.08,1.81,3.1802,0.0848,40.0
2026-02-08T19:00:00,21.05,71.4,781,5.92,1.85,3.0917,0.0835,40.34
2026-02-08T20:00:00,21.35,68.5,818,6.02,1.75,3.2311,0.0812,41.34
2026-02-08T21:00:00,22.55,73.2,856,5.92,1.84,3.2034,0.0917,42.93
2026-02-08T22:00:00,23.83,73.7,866,5.89,1.87,3.2462,0.0976,45.0
2026-02-08T23:00:00,23.95,72.4,995,5.99,1.92,3.2732,0.0963,47.41
2026-02-09T00:00:00,24.81,74.8,985,5.95,1.86,3.1211,0.1031,50.0
2026-02-09T01:00:00,24.65,76.2,1075,6.08,1.81,3.1719,0.1044,52.59
2026-02-09T02:00:00,25.81,77.7,1081,5.97,1.85,3.2972,0.1115,55.0
2026-02-09T03:00:00,25.42,79.2,1168,6.04,1.91,2.988,0.1119,57.07
2026-02-09T04:00:00,26.64,80.1,1169,6.05,1.81,3.3899,0.1185,58.66
2026-02-09T05:00:00,26.05,77.1,1173,5.94,1.68,3.3627,0.1116,59.66
2026-02-09T06:00:00,26.06,79.4,1213,5.97,1.76,3.3066,0.1149,60.0
2026-02-09T07:00:00,26.29,80.6,1172,6.04,1.74,3.3981,0.1177,59.66
2026-02-09T08:00:00,26.13,79.4,1218,5.96,1.75,3.2809,0.1153,58.66
2026-02-09T09:00:00,25.14,78.5,1166,5.87,1.76,3.2852,0.1097,57.07
2026-02-09T10:00:00,25.69,77.4,1094,5.99,1.86,3.2809,0.1105,55.0
2026-02-09T11:00:00,24.56,73.5,1037,5.9,1.88,3.1845,0.1003,52.59
2026-02-09T12:00:00,23.23,76.8,1001,6.05,1.83,3.3435,0.0991,50.0
2026-02-09T13:00:00,23.42,72.9,960,5.89,1.76,3.3537,0.0949,47.41
2026-02-09T14:00:00,23.23,72.3,941,6.01,1.76,3.2756,0.0933,45.0
2026-02-09T15:00:00,22.91,71.6,863,6.01,1.83,3.3423,0.0911,42.93
2026-02-09T16:00:00,21.9,70.9,814,6.04,1.78,3.4787,0.0862,41.34
2026-02-09T17:00:00,22.66,69.0,780,6.0,1.86,3.3625,0.0869,40.34
2026-02-09T18:00:00,21.76,70.9,803,6.05,1.85,3.4666,0.0857,40.0
2026-02-09T19:00:00,22.26,72.0,803,6.09,1.76,3.5228,0.089,40.34
2026-02-09T20:00:00,23.05,70.7,803,6.04,1.73,3.2717,0.0905,41.34
2026-02-09T21:00:00,22.59,72.2,848,6.07,1.83,3.3491,0.0906,42.93
2026-02-09T22:00:00,23.25,72.4,875,5.88,1.79,3.264,0.0935,45.0
2026-02-09T23:00:00,23.21,72.9,938,5.83,1.81,3.5664,0.094,47.41
2026-02-10T00:00:00,23.66,76.8,1003,6.06,1.8,3.4002,0.101,50.0
2026-02-10T01:00:00,24.38,76.6,1029,6.01,1.78,3.1701,0.1038,52.59
2026-02-10T02:00:00,26.19,77.2,1073,5.91,1.85,3.3922,0.1123,55.0
2026-02-10T03:00:00,24.8,78.5,1109,6.18,1.77,3.5428,0.1082,57.07
2026-02-10T04:00:00,25.78,79.5,1143,5.99,1.83,3.3388,0.1139,58.66
2026-02-10T05:00:00,25.15,78.3,1155,5.85,1.83,3.485,0.1094,59.66
2026-02-10T06:00:00,25.74,79.3,1208,5.87,1.87,3.508,0.1135,60.0
2026-02-10T07:00:00,26.0,82.5,1224,6.08,1.93,3.279,0.1191,59.66
2026-02-10T08:00:00,25.3,80.7,1198,6.08,1.81,3.5554,0.1133,58.66
2026-02-10T09:00:00,25.66,79.0,1124,5.98,1.72,3.3994,0.1126,57.07
2026-02-10T10:00:00,24.39,77.5,1160,5.91,1.83,3.5177,0.1051,55.0
2026-02-10T11:00:00,24.76,76.8,1025,6.11,1.83,3.6715,0.1056,52.59
2026-02-10T12:00:00,24.05,74.8,993,6.04,1.71,3.3588,0.0999,50.0
2026-02-10T13:00:00,23.95,75.2,960,6.18,1.86,3.5629,0.1,47.41
2026-02-10T14:00:00,23.08,71.5,913,6.05,1.82,3.5562,0.0917,45.0
2026-02-10T15:00:00,23.16,72.3,886,6.07,1.83,3.5302,0.0931,42.93
2026-02-10T16:00:00,22.16,72.2,885,6.07,1.79,3.3927,0.0889,41.34
2026-02-10T17:00:00,21.82,70.6,805,6.02,1.75,3.5777,0.0856,40.34
2026-02-10T18:00:00,23.07,68.3,808,6.0,1.76,3.627,0.0876,40.0
2026-02-10T19:00:00,22.53,68.7,823,6.11,1.73,3.5049,0.086,40.34
2026-02-10T20:00:00,22.39,71.9,861,5.95,1.78,3.5523,0.0895,41.34
2026-02-10T21:00:00,23.1,71.2,879,5.98,1.78,3.7825,0.0914,42.93
2026-02-10T22:00:00,22.68,73.4,928,6.07,1.9,3.5484,0.0924,45.0
2026-02-10T23:00:00,22.7,73.3,944,5.94,1.82,3.7091,0.0925,47.41
2026-02-11T00:00:00,23.65,75.4,985,5.88,1.82,3.5222,0.099,50.0
2026-02-11T01:00:00,24.57,76.7,1084,5.99,1.84,3.7525,0.1047,52.59
2026-02-11T02:00:00,25.18,77.1,1130,6.0,1.83,3.5341,0.1079,55.0
2026-02-11T03:00:00,26.05,79.0,1146,6.08,1.87,3.6093,0.1144,57.07
2026-02-11T04:00:00,26.05,77.3,1160,5.92,1.82,3.7575,0.1119,58.66
2026-02-11T05:00:00,25.69,78.4,1170,5.96,1.89,3.7197,0.112,59.66
2026-02-11T06:00:00,25.07,81.1,1175,6.0,1.81,3.6484,0.1129,60.0
2026-02-11T07:00:00,25.67,80.5,1179,6.1,1.7,3.5322,0.1147,59.66
2026-02-11T08:00:00,24.4,79.0,1188,6.02,1.71,3.6137,0.1071,58.66
2026-02-11T09:00:00,26.01,78.8,1133,5.96,1.74,3.7128,0.1138,57.07
2026-02-11T10:00:00,26.25,77.7,1126,5.71,1.82,3.5656,0.1132,55.0
2026-02-11T11:00:00,25.93,75.8,1064,5.89,1.81,3.8258,0.1092,52.59
2026-02-11T12:00:00,25.21,74.2,1006,6.13,1.81,3.6629,0.1039,50.0
2026-02-11T13:00:00,23.5,71.8,964,6.07,1.87,3.8,0.0937,47.41
2026-02-11T14:00:00,22.4,73.4,877,6.12,1.87,3.5786,0.0913,45.0
2026-02-11T15:00:00,22.35,72.9,846,5.97,1.85,3.8025,0.0905,42.93
2026-02-11T16:00:00,21.64,70.1,820,5.99,1.79,3.788,0.0843,41.34
2026-02-11T17:00:00,22.02,69.2,828,6.0,1.75,3.6812,0.0847,40.34
2026-02-11T18:00:00,22.73,70.7,832,6.01,1.8,3.7373,0.0892,40.0
2026-02-11T19:00:00,22.73,69.4,782,5.83,1.79,3.7613,0.0876,40.34
2026-02-11T20:00:00,22.71,70.4,835,5.96,1.77,3.8426,0.0888,41.34
2026-02-11T21:00:00,22.99,72.1,850,5.89,1.79,3.8222,0.0921,42.93
2026-02-11T22:00:00,23.15,74.6,913,6.11,1.78,3.7823,0.0959,45.0
2026-02-11T23:00:00,22.99,72.3,923,6.15,1.74,3.604,0.0923,47.41
2026-02-12T00:00:00,23.76,74.2,1003,6.12,1.8,3.8013,0.098,50.0
2026-02-12T01:00:00,24.89,76.1,1074,5.91,1.82,3.719,0.1052,52.59
2026-02-12T02:00:00,24.72,77.9,1073,6.12,1.76,3.6802,0.107,55.0
2026-02-12T03:00:00,25.53,78.6,1142,6.04,1.77,3.8719,0.1114,57.07
2026-02-12T04:00:00,25.9,78.2,1176,5.98,1.93,3.6687,0.1126,58.66
2026-02-12T05:00:00,25.36,80.4,1190,6.01,1.8,3.7734,0.1133,59.66
2026-02-12T06:00:00,27.12,81.3,1202,5.87,1.71,3.7991,0.1225,60.0
2026-02-12T07:00:00,25.76,80.5,1174,6.02,1.75,3.9752,0.1152,59.66
2026-02-12T08:00:00,25.15,79.0,1181,5.84,1.82,3.8131,0.1103,58.66
2026-02-12T09:00:00,25.68,75.2,1138,5.95,1.78,3.765,0.1072,57.07
2026-02-12T10:00:00,25.14,76.9,1050,6.05,1.71,3.8522,0.1073,55.0
2026-02-12T11:00:00,24.05,74.4,1039,5.99,1.91,3.9372,0.0994,52.59
2026-02-12T12:00:00,23.47,76.5,1026,6.03,1.81,3.8009,0.0997,50.0
2026-02-12T13:00:00,24.24,72.7,935,5.98,1.83,3.8629,0.0979,47.41
2026-02-12T14:00:00,22.95,70.3,895,5.82,1.77,3.7295,0.0896,45.0
2026-02-12T15:00:00,22.64,70.9,839,5.96,1.75,3.7427,0.0892,42.93
2026-02-12T16:00:00,22.5,69.8,829,6.05,1.88,3.7309,0.0872,41.34
2026-02-12T17:00:00,22.67,69.2,793,5.96,1.8,3.8916,0.0871,40.34
2026-02-12T18:00:00,22.05,69.3,786,5.77,1.8,4.0019,0.0848,40.0
2026-02-12T19:00:00,21.12,71.2,799,6.2,1.8,3.9277,0.0836,40.34
2026-02-12T20:00:00,22.74,71.3,863,5.95,1.89,3.8552,0.0901,41.34
2026-02-12T21:00:00,22.54,74.6,864,6.06,1.88,4.0487,0.0934,42.93
2026-02-12T22:00:00,23.41,71.3,869,5.97,1.73,3.7408,0.0927,45.0
2026-02-12T23:00:00,23.15,75.5,965,5.9,1.87,3.9181,0.097,47.41
2026-02-13T00:00:00,23.95,75.4,972,5.94,1.84,3.8289,0.1003,50.0
2026-02-13T01:00:00,24.37,77.7,1061,5.98,1.81,3.7042,0.1052,52.59
2026-02-13T02:00:00,24.64,79.3,1077,5.93,1.77,3.982,0.1085,55.0
2026-02-13T03:00:00,25.11,78.3,1133,5.9,1.75,4.0869,0.1092,57.07
2026-02-13T04:00:00,25.35,79.8,1167,6.09,1.83,3.9168,0.1124,58.66
2026-02-13T05:00:00,25.56,80.2,1177,6.15,1.71,3.9002,0.1139,59.66
2026-02-13T06:00:00,26.56,80.7,1241,5.8,1.75,3.8955,0.1191,60.0
2026-02-13T07:00:00,26.55,79.8,1179,6.08,1.83,3.933,0.1177,59.66
2026-02-13T08:00:00,26.32,78.7,1176,6.07,1.76,4.119,0.1151,58.66
2026-02-13T09:00:00,26.27,78.5,1160,5.88,1.71,3.7791,0.1145,57.07
2026-02-13T10:00:00,24.71,77.3,1092,5.93,1.68,3.7998,0.1061,55.0
2026-02-13T11:00:00,24.78,77.5,1049,5.95,1.77,3.8794,0.1067,52.59
2026-02-13T12:00:00,25.71,74.8,1017,6.18,1.85,4.0001,0.1068,50.0
2026-02-13T13:00:00,24.22,72.4,911,6.03,1.82,4.0748,0.0973,47.41
2026-02-13T14:00:00,23.23,72.8,896,5.96,1.72,4.1555,0.094,45.0
2026-02-13T15:00:00,23.01,70.0,881,6.03,1.75,4.1875,0.0894,42.93
2026-02-13T16:00:00,22.21,71.7,868,6.02,1.82,4.0443,0.0884,41.34
2026-02-13T17:00:00,21.72,70.7,789,5.81,1.77,4.1631,0.0853,40.34
2026-02-13T18:00:00,20.94,68.9,804,6.11,1.83,4.0798,0.0802,40.0
2026-02-13T19:00:00,21.9,70.8,797,5.99,1.71,4.1803,0.0861,40.34
2026-02-13T20:00:00,22.1,70.7,843,5.84,1.78,4.0957,0.0869,41.34
2026-02-13T21:00:00,22.98,71.4,903,5.9,1.8,4.0839,0.0912,42.93
2026-02-13T22:00:00,22.18,73.8,910,6.12,1.74,4.0666,0.0909,45.0
2026-02-13T23:00:00,22.79,73.1,952,6.11,1.81,4.0835,0.0925,47.41
2026-02-14T00:00:00,24.14,74.0,1007,6.03,1.86,3.9453,0.0993,50.0
2026-02-14T01:00:00,24.82,76.2,1089,5.95,1.85,4.2107,0.1051,52.59
2026-02-14T02:00:00,25.91,78.2,1096,6.02,1.87,3.937,0.1125,55.0
2026-02-14T03:00:00,25.48,77.3,1117,6.12,1.7,4.133,0.1094,57.07
2026-02-14T04:00:00,25.35,78.0,1216,6.15,1.74,4.1316,0.1098,58.66
2026-02-14T05:00:00,27.21,80.8,1212,6.1,1.88,4.0627,0.1221,59.66
2026-02-14T06:00:00,26.01,79.8,1193,5.92,1.87,4.2328,0.1153,60.0
2026-02-14T07:00:00,26.38,81.5,1238,5.99,1.77,4.1222,0.1194,59.66
2026-02-14T08:00:00,25.22,78.1,1153,5.93,1.8,4.1556,0.1095,58.66
2026-02-14T09:00:00,25.35,78.5,1135,6.14,1.81,4.0942,0.1106,57.07
2026-02-14T10:00:00,26.28,78.1,1093,6.02,1.82,4.2221,0.1141,55.0
2026-02-14T11:00:00,24.46,73.3,1030,6.12,1.77,4.1575,0.0996,52.59
2026-02-14T12:00:00,24.43,74.2,1013,6.06,1.75,4.2181,0.1007,50.0
2026-02-14T13:00:00,24.44,74.3,958,5.94,1.67,4.1831,0.1009,47.41
2026-02-14T14:00:00,22.92,72.7,929,5.98,1.8,4.2735,0.0925,45.0
2026-02-14T15:00:00,21.64,72.2,861,5.96,1.81,4.1473,0.0868,42.93
2026-02-14T16:00:00,22.59,71.5,801,5.96,1.82,4.0043,0.0898,41.34
2026-02-14T17:00:00,21.54,69.0,769,5.98,1.85,4.3042,0.0826,40.34
2026-02-14T18:00:00,22.65,70.5,825,5.93,1.73,4.313,0.0887,40.0
2026-02-14T19:00:00,23.32,67.6,800,5.8,1.8,4.1663,0.0876,40.34
2026-02-14T20:00:00,21.92,71.1,823,6.13,1.83,4.3485,0.0866,41.34
2026-02-14T21:00:00,21.33,70.3,808,6.11,1.78,4.3738,0.0833,42.93
2026-02-14T22:00:00,22.94,71.5,871,5.9,1.81,4.1859,0.0911,45.0
2026-02-14T23:00:00,22.92,73.2,917,5.89,1.86,4.208,0.0932,47.41
2026-02-15T00:00:00,24.95,73.1,1003,6.18,1.81,4.3126,0.1014,50.0
2026-02-15T01:00:00,24.8,76.2,1065,6.01,1.78,4.296,0.105,52.59
2026-02-15T02:00:00,25.33,78.5,1105,5.82,1.8,4.4868,0.1105,55.0
2026-02-15T03:00:00,25.08,79.3,1139,5.89,1.84,4.2585,0.1105,57.07
2026-02-15T04:00:00,26.18,80.8,1172,5.93,1.73,4.3755,0.1176,58.66
2026-02-15T05:00:00,26.69,80.0,1241,5.94,1.74,4.4925,0.1187,59.66
2026-02-15T06:00:00,25.76,80.1,1192,6.09,1.75,4.3286,0.1146,60.0
2026-02-15T07:00:00,25.69,81.2,1186,5.75,1.84,4.457,0.1159,59.66
2026-02-15T08:00:00,26.19,79.3,1195,5.89,1.77,4.4651,0.1154,58.66
2026-02-15T09:00:00,25.03,77.5,1176,6.24,1.79,4.3972,0.1077,57.07
2026-02-15T10:00:00,26.08,77.8,1100,5.91,1.91,4.451,0.1128,55.0
2026-02-15T11:00:00,25.32,77.0,1054,6.02,1.73,4.5527,0.1083,52.59
2026-02-15T12:00:00,23.92,75.0,1011,6.14,1.84,4.5018,0.0997,50.0
2026-02-15T13:00:00,23.77,73.2,973,6.0,1.79,4.4521,0.0966,47.41
2026-02-15T14:00:00,22.57,74.4,871,6.01,1.88,4.4668,0.0933,45.0
2026-02-15T15:00:00,21.92,71.6,882,6.03,1.77,4.4235,0.0872,42.93
2026-02-15T16:00:00,21.7,72.5,822,5.95,1.76,4.5391,0.0874,41.34
2026-02-15T17:00:00,22.34,71.0,809,6.04,1.8,4.6083,0.0881,40.34
2026-02-15T18:00:00,21.74,68.9,764,5.96,1.78,4.6235,0.0832,40.0
2026-02-15T19:00:00,22.59,69.9,831,6.08,1.76,4.3875,0.0877,40.34
2026-02-15T20:00:00,23.13,69.8,798,5.77,1.8,4.4488,0.0897,41.34
2026-02-15T21:00:00,23.99,71.5,834,6.0,1.82,4.6244,0.0954,42.93
2026-02-15T22:00:00,23.37,72.5,900,5.94,1.86,4.4748,0.0941,45.0
2026-02-15T23:00:00,23.84,73.8,940,6.05,1.78,4.5226,0.0977,47.41
2026-02-16T00:00:00,24.07,75.0,990,5.89,1.83,4.564,0.1003,50.0
2026-02-16T01:00:00,24.61,77.6,1012,5.98,1.78,4.5799,0.1061,52.59
2026-02-16T02:00:00,25.23,79.0,1097,6.04,1.78,4.4985,0.1108,55.0
2026-02-16T03:00:00,25.61,79.2,1152,6.06,1.89,4.4893,0.1127,57.07
2026-02-16T04:00:00,25.53,78.2,1194,6.01,1.85,4.5464,0.1109,58.66
2026-02-16T05:00:00,26.57,80.4,1199,6.0,1.74,4.5462,0.1187,59.66
2026-02-16T06:00:00,26.89,79.9,1232,5.98,1.86,4.5584,0.1193,60.0
2026-02-16T07:00:00,25.71,78.1,1189,5.95,1.87,4.6268,0.1116,59.66
2026-02-16T08:00:00,26.06,81.4,1186,5.89,1.8,4.5746,0.1178,58.66
2026-02-16T09:00:00,25.03,79.0,1158,5.96,1.79,4.7153,0.1099,57.07
2026-02-16T10:00:00,24.27,78.7,1134,5.95,1.87,4.4475,0.1061,55.0
2026-02-16T11:00:00,24.71,76.6,1057,6.03,1.78,4.5496,0.1051,52.59
2026-02-16T12:00:00,25.24,75.5,1000,6.02,1.87,4.6488,0.1059,50.0
2026-02-16T13:00:00,23.1,73.4,954,6.06,1.8,4.5804,0.0942,47.41
2026-02-16T14:00:00,23.47,74.7,886,6.1,1.82,4.5962,0.0974,45.0
2026-02-16T15:00:00,22.59,72.6,856,5.99,1.74,4.7568,0.091,42.93
2026-02-16T16:00:00,22.03,70.3,798,6.03,1.77,4.7451,0.086,41.34
2026-02-16T17:00:00,21.74,73.1,779,6.02,1.76,4.6392,0.0883,40.34
2026-02-16T18:00:00,22.22,68.7,807,5.98,1.78,4.7761,0.0848,40.0
2026-02-16T19:00:00,22.01,71.1,817,6.11,1.82,4.5372,0.087,40.34
2026-02-16T20:00:00,22.57,70.1,820,5.9,1.83,4.8129,0.0879,41.34
2026-02-16T21:00:00,22.2,71.5,869,5.82,1.82,4.7998,0.0883,42.93
2026-02-16T22:00:00,22.7,72.8,905,6.07,1.78,4.6343,0.0918,45.0
2026-02-16T23:00:00,23.81,74.0,940,6.05,1.82,4.6379,0.0979,47.41
2026-02-17T00:00:00,24.48,75.1,999,5.97,1.8,4.7622,0.1021,50.0
2026-02-17T01:00:00,25.71,75.6,1045,5.96,1.8,4.7462,0.1079,52.59
2026-02-17T02:00:00,24.94,77.4,1066,5.96,1.79,4.8572,0.1072,55.0
2026-02-17T03:00:00,25.45,78.1,1136,6.02,1.74,4.8328,0.1105,57.07
2026-02-17T04:00:00,25.52,79.6,1182,6.19,1.77,5.0015,0.1129,58.66
2026-02-17T05:00:00,26.36,78.8,1202,5.95,1.83,4.7318,0.1155,59.66
2026-02-17T06:00:00,26.11,80.4,1198,5.92,1.82,4.9353,0.1167,60.0
2026-02-17T07:00:00,26.06,80.0,1189,5.91,1.77,4.7441,0.1159,59.66
2026-02-17T08:00:00,26.45,79.3,1173,5.95,1.77,4.8876,0.1165,58.66
2026-02-17T09:00:00,25.59,79.4,1122,6.03,1.82,4.8061,0.1128,57.07
2026-02-17T10:00:00,24.09,77.1,1095,5.94,1.75,4.8738,0.1031,55.0
2026-02-17T11:00:00,24.35,75.8,1037,6.0,1.88,4.8779,0.1025,52.59
2026-02-17T12:00:00,24.12,74.2,993,5.99,1.78,4.745,0.0994,50.0
2026-02-17T13:00:00,22.59,74.3,985,5.9,1.82,4.7484,0.0933,47.41
2026-02-17T14:00:00,22.63,70.9,930,6.0,1.78,4.8622,0.0892,45.0
2026-02-17T15:00:00,22.46,72.6,845,5.95,1.79,5.0607,0.0906,42.93
2026-02-17T16:00:00,21.69,71.1,819,5.93,1.75,4.8074,0.0856,41.34
2026-02-17T17:00:00,21.74,69.6,783,6.11,1.83,5.066,0.084,40.34
2026-02-17T18:00:00,22.64,70.9,808,5.74,1.75,4.6315,0.0892,40.0
2026-02-17T19:00:00,21.9,72.6,809,6.1,1.76,5.1013,0.0884,40.34
2026-02-17T20:00:00,21.74,70.1,858,5.95,1.79,4.9141,0.0847,41.34
2026-02-17T21:00:00,21.39,70.7,850,5.97,1.85,4.9312,0.0841,42.93
2026-02-17T22:00:00,21.82,73.4,871,6.02,1.79,5.0075,0.089,45.0
2026-02-17T23:00:00,23.08,74.9,938,6.02,1.75,5.0082,0.096,47.41
2026-02-18T00:00:00,24.42,74.9,990,6.07,1.89,5.012,0.1016,50.0
2026-02-18T01:00:00,23.95,77.2,1073,5.75,1.77,4.9438,0.1027,52.59
2026-02-18T02:00:00,24.52,79.0,1117,6.0,1.75,4.9912,0.1076,55.0
2026-02-18T03:00:00,25.22,77.2,1139,5.83,1.81,4.9779,0.1082,57.07
2026-02-18T04:00:00,25.66,79.4,1158,5.98,1.68,5.1369,0.1132,58.66
2026-02-18T05:00:00,26.11,80.4,1169,5.98,1.84,4.8168,0.1166,59.66
2026-02-18T06:00:00,26.56,79.6,1164,6.14,1.67,5.2091,0.1175,60.0
2026-02-18T07:00:00,26.63,80.0,1190,6.02,1.78,5.085,0.1183,59.66
2026-02-18T08:00:00,25.66,80.1,1186,6.14,1.89,5.1299,0.1141,58.66
2026-02-18T09:00:00,24.45,79.3,1141,6.12,1.86,4.9458,0.1077,57.07
2026-02-18T10:00:00,23.84,76.5,1109,6.2,1.74,4.9354,0.1013,55.0
2026-02-18T11:00:00,24.3,77.8,1077,5.95,1.87,5.0659,0.105,52.59
2026-02-18T12:00:00,23.67,74.3,1018,5.91,1.77,5.1206,0.0977,50.0
2026-02-18T13:00:00,23.14,73.6,930,5.85,1.8,5.221,0.0945,47.41
2026-02-18T14:00:00,23.13,72.7,909,6.05,1.85,5.0461,0.0935,45.0
2026-02-18T15:00:00,22.63,70.5,852,6.01,1.78,5.1993,0.0886,42.93
2026-02-18T16:00:00,22.78,71.1,865,5.99,1.81,5.1422,0.09,41.34
2026-02-18T17:00:00,21.72,71.3,811,6.1,1.73,4.9409,0.086,40.34
2026-02-18T18:00:00,22.26,69.5,787,6.1,1.77,5.3569,0.0859,40.0
2026-02-18T19:00:00,21.52,70.7,753,6.03,1.87,5.2441,0.0845,40.34
2026-02-18T20:00:00,22.42,69.6,794,6.02,1.72,5.0352,0.0867,41.34
2026-02-18T21:00:00,21.71,70.8,904,5.99,1.74,5.1888,0.0854,42.93
2026-02-18T22:00:00,22.56,74.1,899,5.95,1.77,5.2706,0.0929,45.0
2026-02-18T23:00:00,24.1,74.4,919,6.0,1.84,5.17,0.0997,47.41
2026-02-19T00:00:00,22.94,74.4,985,5.99,1.77,5.2747,0.0949,50.0
2026-02-19T01:00:00,23.72,76.0,1077,6.1,1.81,5.3648,0.1001,52.59
2026-02-19T02:00:00,25.26,77.6,1123,6.01,1.75,5.2217,0.1089,55.0
2026-02-19T03:00:00,24.97,79.2,1136,6.08,1.72,5.2655,0.1099,57.07
2026-02-19T04:00:00,25.85,79.6,1165,6.07,1.82,5.3975,0.1144,58.66
2026-02-19T05:00:00,26.06,81.3,1180,6.01,1.79,5.2758,0.1177,59.66
2026-02-19T06:00:00,25.25,81.3,1200,6.04,1.81,5.186,0.1141,60.0
2026-02-19T07:00:00,25.52,79.7,1240,5.95,1.79,5.2357,0.1131,59.66
2026-02-19T08:00:00,25.12,79.7,1184,5.97,1.77,5.4064,0.1112,58.66
2026-02-19T09:00:00,25.2,79.2,1134,5.89,1.8,5.3904,0.1108,57.07
2026-02-19T10:00:00,25.07,76.0,1116,6.12,1.74,5.2994,0.1059,55.0
2026-02-19T11:00:00,24.03,75.6,1024,6.02,1.82,5.5163,0.1009,52.59
2026-02-19T12:00:00,23.47,74.9,1008,6.19,1.82,5.3062,0.0977,50.0
2026-02-19T13:00:00,23.65,73.4,959,6.0,1.88,5.4973,0.0964,47.41
2026-02-19T14:00:00,23.9,75.5,905,5.97,1.84,5.5799,0.1003,45.0
2026-02-19T15:00:00,22.18,71.5,831,6.03,1.8,5.3354,0.0882,42.93
2026-02-19T16:00:00,22.56,72.3,813,6.02,1.85,5.423,0.0906,41.34
2026-02-19T17:00:00,21.65,70.0,787,5.93,1.81,5.4619,0.0842,40.34
2026-02-19T18:00:00,22.0,69.6,746,6.06,1.82,5.5582,0.0851,40.0
2026-02-19T19:00:00,22.79,70.1,817,5.9,1.9,5.6414,0.0887,40.34
2026-02-19T20:00:00,22.18,69.6,817,6.1,1.8,5.5219,0.0858,41.34
2026-02-19T21:00:00,22.33,69.8,839,5.93,1.87,5.5907,0.0865,42.93
2026-02-19T22:00:00,22.63,72.9,902,5.97,1.78,5.5067,0.0916,45.0
2026-02-19T23:00:00,23.76,72.4,945,6.01,1.84,5.6258,0.0956,47.41
2026-02-20T00:00:00,24.65,74.2,1009,6.1,1.72,5.5976,0.1016,50.0
2026-02-20T01:00:00,25.02,76.2,1010,6.06,1.82,5.4703,0.1059,52.59
2026-02-20T02:00:00,26.08,78.8,1048,6.07,1.77,5.4466,0.1142,55.0
2026-02-20T03:00:00,25.41,80.1,1156,6.06,1.77,5.5575,0.1131,57.07
2026-02-20T04:00:00,25.57,78.6,1169,5.98,1.86,5.4968,0.1116,58.66
2026-02-20T05:00:00,25.03,80.5,1187,5.82,1.8,5.6125,0.112,59.66
2026-02-20T06:00:00,26.37,80.8,1215,5.85,1.71,5.4818,0.1184,60.0
2026-02-20T07:00:00,26.08,78.5,1207,6.08,1.81,5.6498,0.1137,59.66
2026-02-20T08:00:00,26.02,80.9,1172,5.95,1.83,5.5363,0.117,58.66
2026-02-20T09:00:00,25.85,80.6,1116,5.97,1.85,5.4797,0.1157,57.07
2026-02-20T10:00:00,25.37,78.1,1091,6.04,1.78,5.6242,0.1101,55.0
2026-02-20T11:00:00,23.97,76.3,1074,5.89,1.88,5.6634,0.1016,52.59
2026-02-20T12:00:00,24.56,74.3,990,5.94,1.78,5.5461,0.1013,50.0
2026-02-20T13:00:00,23.25,76.0,921,6.06,1.81,5.635,0.0981,47.41
2026-02-20T14:00:00,23.56,72.6,920,5.9,1.79,5.6631,0.095,45.0
2026-02-20T15:00:00,22.53,70.6,865,5.92,1.8,5.6873,0.0884,42.93
2026-02-20T16:00:00,22.28,69.8,840,5.98,1.79,5.7124,0.0864,41.34
2026-02-20T17:00:00,21.56,68.7,799,5.89,1.88,5.6473,0.0822,40.34
2026-02-20T18:00:00,22.65,69.6,834,5.91,1.66,5.574,0.0876,40.0
2026-02-20T19:00:00,22.03,69.9,800,5.94,1.83,5.6377,0.0855,40.34
2026-02-20T20:00:00,22.66,69.6,817,5.92,1.8,5.4451,0.0876,41.34
2026-02-20T21:00:00,23.28,71.1,843,6.05,1.77,5.841,0.0919,42.93
2026-02-20T22:00:00,22.17,70.0,927,6.0,1.75,5.7328,0.0862,45.0
2026-02-20T23:00:00,23.6,73.2,952,6.08,1.8,5.7467,0.0959,47.41
2026-02-21T00:00:00,24.66,74.7,1011,5.77,1.79,5.7224,0.1023,50.0
2026-02-21T01:00:00,24.83,75.9,1033,6.07,1.82,5.828,0.1047,52.59
2026-02-21T02:00:00,25.01,76.2,1105,5.98,1.78,5.9242,0.1059,55.0
